repository	dataset_id	file_accession	target	assembly	file_format	output_type	output_category	download_url	retrieved_at_utc
ENCODE	ENCSR612BWE	ENCFF769XNX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF769XNX/@@download/ENCFF769XNX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR614NPG	ENCFF709DOX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF709DOX/@@download/ENCFF709DOX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR615HXA	ENCFF842HJX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF842HJX/@@download/ENCFF842HJX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR619POC	ENCFF950ZZI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF950ZZI/@@download/ENCFF950ZZI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR619TOU	ENCFF586OIU	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF586OIU/@@download/ENCFF586OIU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR620AZM	ENCFF412NPA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF412NPA/@@download/ENCFF412NPA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR637ISS	ENCFF176RUI	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF176RUI/@@download/ENCFF176RUI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR640XRV	ENCFF364FXO	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF364FXO/@@download/ENCFF364FXO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR641QPH	ENCFF229NLK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF229NLK/@@download/ENCFF229NLK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR641SDI	ENCFF380BKA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF380BKA/@@download/ENCFF380BKA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR641YLG	ENCFF787FST	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF787FST/@@download/ENCFF787FST.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR642HHF	ENCFF852GEC	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF852GEC/@@download/ENCFF852GEC.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR643TBI	ENCFF876HSB	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF876HSB/@@download/ENCFF876HSB.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR645MXO	ENCFF570DDI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF570DDI/@@download/ENCFF570DDI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR645SYH	ENCFF352GQN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF352GQN/@@download/ENCFF352GQN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR655XLM	ENCFF484AHL	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF484AHL/@@download/ENCFF484AHL.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR656PGJ	ENCFF848ZBF	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF848ZBF/@@download/ENCFF848ZBF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR656ZEQ	ENCFF459MKC	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF459MKC/@@download/ENCFF459MKC.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR659RHV	ENCFF393MNY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF393MNY/@@download/ENCFF393MNY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR660IQS	ENCFF371MFX	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF371MFX/@@download/ENCFF371MFX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR661KMA	ENCFF349LKU	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF349LKU/@@download/ENCFF349LKU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR666TFS	ENCFF113RWB	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF113RWB/@@download/ENCFF113RWB.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR668DIS	ENCFF925RBS	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF925RBS/@@download/ENCFF925RBS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR668EVA	ENCFF117FCG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF117FCG/@@download/ENCFF117FCG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR668GBL	ENCFF222IBT	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF222IBT/@@download/ENCFF222IBT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR674VPA	ENCFF053QZH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF053QZH/@@download/ENCFF053QZH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR677LBH	ENCFF601HAA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF601HAA/@@download/ENCFF601HAA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR678LND	ENCFF275ZWJ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF275ZWJ/@@download/ENCFF275ZWJ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR679OVD	ENCFF535PRN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF535PRN/@@download/ENCFF535PRN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR680IWU	ENCFF294IIV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF294IIV/@@download/ENCFF294IIV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR681ELN	ENCFF954CRD	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF954CRD/@@download/ENCFF954CRD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR681RQP	ENCFF452ROO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF452ROO/@@download/ENCFF452ROO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR683RXF	ENCFF600DLN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF600DLN/@@download/ENCFF600DLN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR685XVI	ENCFF087WUV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF087WUV/@@download/ENCFF087WUV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR687ZCM	ENCFF154ZCF	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF154ZCF/@@download/ENCFF154ZCF.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR693VHX	ENCFF386RIR	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF386RIR/@@download/ENCFF386RIR.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR694RCH	ENCFF476VFI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF476VFI/@@download/ENCFF476VFI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR697MUJ	ENCFF895PGR	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF895PGR/@@download/ENCFF895PGR.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR700LWI	ENCFF489GFM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF489GFM/@@download/ENCFF489GFM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR702OVJ	ENCFF258ZRC	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF258ZRC/@@download/ENCFF258ZRC.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR705BTW	ENCFF285ZGA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF285ZGA/@@download/ENCFF285ZGA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR709ABP	ENCFF468AZQ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF468AZQ/@@download/ENCFF468AZQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR714TJD	ENCFF979ACW	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF979ACW/@@download/ENCFF979ACW.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR716FUH	ENCFF422YOG	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF422YOG/@@download/ENCFF422YOG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR716XDB	ENCFF437OIO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF437OIO/@@download/ENCFF437OIO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR717HIA	ENCFF066TKK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF066TKK/@@download/ENCFF066TKK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR718BTD	ENCFF993QQW	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF993QQW/@@download/ENCFF993QQW.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR719FEJ	ENCFF887YAV	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF887YAV/@@download/ENCFF887YAV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR723RUM	ENCFF124JXP	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF124JXP/@@download/ENCFF124JXP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR724GUS	ENCFF053LHH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF053LHH/@@download/ENCFF053LHH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR726HTS	ENCFF836QEW	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF836QEW/@@download/ENCFF836QEW.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR726WVB	ENCFF791TAO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF791TAO/@@download/ENCFF791TAO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR729ENO	ENCFF133LOI	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF133LOI/@@download/ENCFF133LOI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR729GQT	ENCFF748FSW	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF748FSW/@@download/ENCFF748FSW.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR734FLK	ENCFF894ESL	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF894ESL/@@download/ENCFF894ESL.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR735SLW	ENCFF599XUA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF599XUA/@@download/ENCFF599XUA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR736ALU	ENCFF393HCO	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF393HCO/@@download/ENCFF393HCO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR736ZEG	ENCFF732FFD	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF732FFD/@@download/ENCFF732FFD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR738SXD	ENCFF963YDV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF963YDV/@@download/ENCFF963YDV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR741HEF	ENCFF329CDU	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF329CDU/@@download/ENCFF329CDU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR741STU	ENCFF651DIX	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF651DIX/@@download/ENCFF651DIX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR743DDX	ENCFF878SVN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF878SVN/@@download/ENCFF878SVN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR747HAM	ENCFF961SDD	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF961SDD/@@download/ENCFF961SDD.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR748OJA	ENCFF616PCH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF616PCH/@@download/ENCFF616PCH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR748TFF	ENCFF008FVK	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF008FVK/@@download/ENCFF008FVK.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR751BHO	ENCFF717ERY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF717ERY/@@download/ENCFF717ERY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR752UOD	ENCFF784QFH	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF784QFH/@@download/ENCFF784QFH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR754DRC	ENCFF916FML	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF916FML/@@download/ENCFF916FML.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR758KRK	ENCFF064XZZ	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF064XZZ/@@download/ENCFF064XZZ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR758OEC	ENCFF389APM	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF389APM/@@download/ENCFF389APM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR763IDK	ENCFF988OBU	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF988OBU/@@download/ENCFF988OBU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR764HZU	ENCFF284YHN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF284YHN/@@download/ENCFF284YHN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR769CSE	ENCFF787TTT	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF787TTT/@@download/ENCFF787TTT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR769FOC	ENCFF717TED	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF717TED/@@download/ENCFF717TED.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR771YJT	ENCFF134SOM	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF134SOM/@@download/ENCFF134SOM.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR772ABL	ENCFF913SWW	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF913SWW/@@download/ENCFF913SWW.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR775FTU	ENCFF191ZYA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF191ZYA/@@download/ENCFF191ZYA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR776KLS	ENCFF632GBI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF632GBI/@@download/ENCFF632GBI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR776TJT	ENCFF128AQO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF128AQO/@@download/ENCFF128AQO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR777CQW	ENCFF022UYA	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF022UYA/@@download/ENCFF022UYA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR778NQS	ENCFF747IZX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF747IZX/@@download/ENCFF747IZX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR778QHG	ENCFF115GLO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF115GLO/@@download/ENCFF115GLO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR779ISJ	ENCFF271HJI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF271HJI/@@download/ENCFF271HJI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR783SNV	ENCFF918FET	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF918FET/@@download/ENCFF918FET.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR786VUJ	ENCFF283HUT	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF283HUT/@@download/ENCFF283HUT.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR791ISZ	ENCFF265IZO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF265IZO/@@download/ENCFF265IZO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR792VLP	ENCFF874AKQ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF874AKQ/@@download/ENCFF874AKQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR798RTU	ENCFF379RXE	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF379RXE/@@download/ENCFF379RXE.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR799SRL	ENCFF722OBP	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF722OBP/@@download/ENCFF722OBP.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR801IPH	ENCFF718ILR	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF718ILR/@@download/ENCFF718ILR.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR804MAP	ENCFF180DGZ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF180DGZ/@@download/ENCFF180DGZ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR807TBS	ENCFF205LFV	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF205LFV/@@download/ENCFF205LFV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR807XUB	ENCFF429GPH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF429GPH/@@download/ENCFF429GPH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR810EPZ	ENCFF376SKL	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF376SKL/@@download/ENCFF376SKL.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR814KSK	ENCFF581YQU	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF581YQU/@@download/ENCFF581YQU.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR814QIV	ENCFF448UVY	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF448UVY/@@download/ENCFF448UVY.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR820DOR	ENCFF673ZCH	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF673ZCH/@@download/ENCFF673ZCH.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR821DYI	ENCFF245RGA	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF245RGA/@@download/ENCFF245RGA.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR822ZIG	ENCFF574KKX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF574KKX/@@download/ENCFF574KKX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR826UTD	ENCFF302MFG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF302MFG/@@download/ENCFF302MFG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR830EXC	ENCFF155FWO	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF155FWO/@@download/ENCFF155FWO.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR835MMN	ENCFF490ICV	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF490ICV/@@download/ENCFF490ICV.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR835OJV	ENCFF243EDS	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF243EDS/@@download/ENCFF243EDS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR837CSL	ENCFF877IEN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF877IEN/@@download/ENCFF877IEN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR837DVF	ENCFF299FWI	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF299FWI/@@download/ENCFF299FWI.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR837SGJ	ENCFF218SQX	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF218SQX/@@download/ENCFF218SQX.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR839GXY	ENCFF521HKS	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF521HKS/@@download/ENCFF521HKS.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR840FCT	ENCFF165IMN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF165IMN/@@download/ENCFF165IMN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR841AJO	ENCFF148FWQ	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF148FWQ/@@download/ENCFF148FWQ.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR842NGQ	ENCFF754PUG	H3K27ac	GRCh38	bed narrowPeak	replicated peaks	annotation	https://www.encodeproject.org/files/ENCFF754PUG/@@download/ENCFF754PUG.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR842TXG	ENCFF283SRN	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF283SRN/@@download/ENCFF283SRN.bed.gz	2026-07-24T19:57:09+00:00
ENCODE	ENCSR847AIA	ENCFF455DCE	H3K27ac	GRCh38	bed narrowPeak	pseudoreplicated peaks	annotation	https://www.encodeproject.org/files/ENCFF455DCE/@@download/ENCFF455DCE.bed.gz	2026-07-24T19:57:09+00:00
