seed,peak_type,cell,k,w,n_xref,n_diff,median_xref_reg,median_diff_reg,delta_reg,separated_reg,median_xref_ie,median_diff_ie,delta_ie,separated_ie,matrix,rank_ie
1,narrow,k15_w75,15,75,18,54,0.9400594445037761,0.3928017562075862,0.5472576882961899,True,0.938986648021335,0.3864510948213788,0.5525355531999563,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k15_w75/exp_a_mnmzr_p24_jaccD_k15_w75_rehash-selector64_full.csv,38
1,narrow,k20_w20,20,20,18,54,0.9375018863073865,0.3644052824302282,0.5730966038771583,True,0.932783682928329,0.3374284508316928,0.5953552320966362,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w20/exp_a_mnmzr_p24_jaccD_k20_w20_rehash-selector64_full.csv,1
1,narrow,k20_w25,20,25,18,54,0.9351734095453296,0.35878025485383663,0.5763931546914929,True,0.9311970231491337,0.33679095963859096,0.5944060635105427,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w25/exp_a_mnmzr_p24_jaccD_k20_w25_rehash-selector64_full.csv,2
1,narrow,k20_w30,20,30,18,54,0.9331209738047287,0.3552214507478473,0.5778995230568814,True,0.9296471789021223,0.3363001429498655,0.5933470359522568,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w30/exp_a_mnmzr_p24_jaccD_k20_w30_rehash-selector64_full.csv,3
1,narrow,k20_w35,20,35,18,54,0.9314737936205435,0.3526400757018408,0.5788337179187026,True,0.9283815771590517,0.3359249386968781,0.5924566384621736,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w35/exp_a_mnmzr_p24_jaccD_k20_w35_rehash-selector64_full.csv,4
1,narrow,k20_w40,20,40,18,54,0.9299252595251052,0.35027834304025446,0.5796469164848508,True,0.9271446042352962,0.3356077210217994,0.5915368832134968,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w40/exp_a_mnmzr_p24_jaccD_k20_w40_rehash-selector64_full.csv,5
1,narrow,k20_w50,20,50,18,54,0.9274753586113487,0.3466054755725753,0.5808698830387733,True,0.9251797257618133,0.33473312986049136,0.5904465959013219,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w50/exp_a_mnmzr_p24_jaccD_k20_w50_rehash-selector64_full.csv,7
1,narrow,k20_w60,20,60,18,54,0.9255105067148627,0.3439375931008778,0.5815729136139849,True,0.9236041591713714,0.3340240628355413,0.5895800963358301,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w60/exp_a_mnmzr_p24_jaccD_k20_w60_rehash-selector64_full.csv,9
1,narrow,k20_w75,20,75,18,54,0.9231900020473086,0.3413888061649552,0.5818011958823535,True,0.92160165300497,0.3334620459854759,0.5881396070194941,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k20_w75/exp_a_mnmzr_p24_jaccD_k20_w75_rehash-selector64_full.csv,11
1,narrow,k25_w25,25,25,18,54,0.9268918590629494,0.3547984571310819,0.5720934019318675,True,0.9224183556344647,0.3317315166821496,0.5906868389523151,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w25/exp_a_mnmzr_p24_jaccD_k25_w25_rehash-selector64_full.csv,6
1,narrow,k25_w30,25,30,18,54,0.9247569128732679,0.3507025813833939,0.5740543314898741,True,0.9208770162610934,0.3311705761002174,0.589706440160876,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w30/exp_a_mnmzr_p24_jaccD_k25_w30_rehash-selector64_full.csv,8
1,narrow,k25_w35,25,35,18,54,0.9228300945624358,0.34764335096193844,0.5751867436004974,True,0.9194121694949609,0.33071235317179914,0.5886998163231617,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w35/exp_a_mnmzr_p24_jaccD_k25_w35_rehash-selector64_full.csv,10
1,narrow,k25_w40,25,40,18,54,0.921172492979434,0.3452253683406028,0.5759471246388312,True,0.9180923360109576,0.3302961892006982,0.5877961468102595,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w40/exp_a_mnmzr_p24_jaccD_k25_w40_rehash-selector64_full.csv,12
1,narrow,k25_w50,25,50,18,54,0.9182739275033883,0.34170846815786127,0.576565459345527,True,0.9157313089897828,0.3296697646542018,0.586061544335581,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w50/exp_a_mnmzr_p24_jaccD_k25_w50_rehash-selector64_full.csv,13
1,narrow,k25_w60,25,60,18,54,0.9158288029877709,0.33909000373824266,0.5767387992495283,True,0.9136111359050787,0.329032002737456,0.5845791331676227,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w60/exp_a_mnmzr_p24_jaccD_k25_w60_rehash-selector64_full.csv,15
1,narrow,k25_w75,25,75,18,54,0.9131688037464072,0.33646530606321035,0.5767034976831968,True,0.9113346435786369,0.328515429337487,0.5828192142411499,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k25_w75/exp_a_mnmzr_p24_jaccD_k25_w75_rehash-selector64_full.csv,17
1,narrow,k30_w30,30,30,18,54,0.9162946584046007,0.34664988393207236,0.5696447744725284,True,0.911925252323785,0.32707669838954906,0.5848485539342358,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w30/exp_a_mnmzr_p24_jaccD_k30_w30_rehash-selector64_full.csv,14
1,narrow,k30_w35,30,35,18,54,0.9143648081518926,0.3433242826038289,0.5710405255480637,True,0.910516133658101,0.32676035075548204,0.583755782902619,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w35/exp_a_mnmzr_p24_jaccD_k30_w35_rehash-selector64_full.csv,16
1,narrow,k30_w40,30,40,18,54,0.9125681792745792,0.3409066761061379,0.5716615031684413,True,0.9091366487253255,0.32666601185156346,0.582470636873762,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w40/exp_a_mnmzr_p24_jaccD_k30_w40_rehash-selector64_full.csv,18
1,narrow,k30_w50,30,50,18,54,0.9093922691922135,0.33778218082684125,0.5716100883653723,True,0.9065410232141584,0.3263555451057525,0.5801854781084059,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w50/exp_a_mnmzr_p24_jaccD_k30_w50_rehash-selector64_full.csv,19
1,narrow,k30_w60,30,60,18,54,0.9067069122393813,0.3356764597590781,0.5710304524803032,True,0.9042627611180304,0.3261306728366129,0.5781320882814175,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w60/exp_a_mnmzr_p24_jaccD_k30_w60_rehash-selector64_full.csv,20
1,narrow,k30_w75,30,75,18,54,0.9033770552462691,0.3333354508042684,0.5700416044420007,True,0.9013873314079364,0.3257440912068963,0.5756432402010401,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k30_w75/exp_a_mnmzr_p24_jaccD_k30_w75_rehash-selector64_full.csv,23
1,narrow,k35_w35,35,35,18,54,0.9067158885574415,0.34109046422482664,0.5656254243326149,True,0.9025646189470082,0.3249476374889298,0.5776169814580785,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k35_w35/exp_a_mnmzr_p24_jaccD_k35_w35_rehash-selector64_full.csv,21
1,narrow,k35_w40,35,40,18,54,0.9048749657000755,0.33906685843985523,0.5658081072602203,True,0.9012075991834406,0.324846018300327,0.5763615808831136,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k35_w40/exp_a_mnmzr_p24_jaccD_k35_w40_rehash-selector64_full.csv,22
1,narrow,k35_w50,35,50,18,54,0.9014838862073247,0.3358770994161805,0.5656067867911442,True,0.8984318828178013,0.32449678715723246,0.5739350956605689,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k35_w50/exp_a_mnmzr_p24_jaccD_k35_w50_rehash-selector64_full.csv,24
1,narrow,k35_w60,35,60,18,54,0.898761145620609,0.33380016124972806,0.5649609843708809,True,0.8961985969704095,0.32431405479127323,0.5718845421791363,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k35_w60/exp_a_mnmzr_p24_jaccD_k35_w60_rehash-selector64_full.csv,25
1,narrow,k35_w75,35,75,18,54,0.8948299940939927,0.3312171158737461,0.5636128782202465,True,0.8927044990350805,0.3236395505926236,0.5690649484424569,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k35_w75/exp_a_mnmzr_p24_jaccD_k35_w75_rehash-selector64_full.csv,27
1,narrow,k40_w40,40,40,18,54,0.8970165836444045,0.33745852945711957,0.5595580541872849,True,0.8929650059429494,0.32352629319584963,0.5694387127470997,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k40_w40/exp_a_mnmzr_p24_jaccD_k40_w40_rehash-selector64_full.csv,26
1,narrow,k40_w50,40,50,18,54,0.8936072704117489,0.3344533642307374,0.5591539061810116,True,0.8902478848574151,0.32321199222549124,0.5670358926319239,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k40_w50/exp_a_mnmzr_p24_jaccD_k40_w50_rehash-selector64_full.csv,28
1,narrow,k40_w60,40,60,18,54,0.8902895184438354,0.3320284629130293,0.5582610555308061,True,0.8874140206810084,0.32268140788327876,0.5647326127977297,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k40_w60/exp_a_mnmzr_p24_jaccD_k40_w60_rehash-selector64_full.csv,29
1,narrow,k40_w75,40,75,18,54,0.8863135706737177,0.3297799384113518,0.556533632262366,True,0.883950828945241,0.3222910122423706,0.5616598167028704,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k40_w75/exp_a_mnmzr_p24_jaccD_k40_w75_rehash-selector64_full.csv,30
1,narrow,k50_w50,50,50,18,54,0.8785125299879982,0.3318770718431986,0.5466354581447996,True,0.8747162538529034,0.31868771229450826,0.5560285415583952,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k50_w50/exp_a_mnmzr_p24_jaccD_k50_w50_rehash-selector64_full.csv,35
1,narrow,k50_w60,50,60,18,54,0.8753661363722363,0.329942818614978,0.5454233177572583,True,0.8720799580639451,0.3179642748879598,0.5541156831759853,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k50_w60/exp_a_mnmzr_p24_jaccD_k50_w60_rehash-selector64_full.csv,36
1,narrow,k50_w75,50,75,18,54,0.8711349105438715,0.3276273213187141,0.5435075892251574,True,0.8684492851681443,0.31682037492741,0.5516289102407343,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed1/narrow/k50_w75/exp_a_mnmzr_p24_jaccD_k50_w75_rehash-selector64_full.csv,39
42,broad,k5_w5,5,5,18,54,1.0,1.0,0.0,False,1.0,1.0,0.0,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w5/exp_a_mnmzr_p24_jaccD_k5_w5_rehash-selector64_full.csv,63
42,broad,k5_w8,5,8,18,54,1.0,0.9973262032085561,0.002673796791443861,False,1.0,0.9973263923800217,0.0026736076199782577,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w8/exp_a_mnmzr_p24_jaccD_k5_w8_rehash-selector64_full.csv,62
42,broad,k5_w10,5,10,18,54,1.0,0.9918256130790191,0.008174386920980936,True,1.0,0.9918261213845075,0.008173878615492458,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w10/exp_a_mnmzr_p24_jaccD_k5_w10_rehash-selector64_full.csv,61
42,broad,k5_w15,5,15,18,54,0.9938650306748467,0.9755351681957186,0.018329862479128045,True,0.9938649136991413,0.9755346957031545,0.018330217995986775,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w15/exp_a_mnmzr_p24_jaccD_k5_w15_rehash-selector64_full.csv,60
42,broad,k5_w20,5,20,18,54,0.996551724137931,0.9763513513513513,0.020200372786579712,True,0.9965514124124261,0.9763493443500417,0.020202068062384337,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w20/exp_a_mnmzr_p24_jaccD_k5_w20_rehash-selector64_full.csv,59
42,broad,k5_w25,5,25,18,54,0.989247311827957,0.9424460431654677,0.04680126866248935,True,0.9892462639865166,0.9424407667599876,0.04680549722652905,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w25/exp_a_mnmzr_p24_jaccD_k5_w25_rehash-selector64_full.csv,54
42,broad,k5_w30,5,30,18,54,0.9616858237547893,0.9310344827586207,0.03065134099616862,False,0.9616827489944021,0.9310299285792322,0.030652820415169924,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w30/exp_a_mnmzr_p24_jaccD_k5_w30_rehash-selector64_full.csv,57
42,broad,k5_w50,5,50,18,54,0.8952879581151832,0.8509615384615384,0.04432641965364481,False,0.8952952463529377,0.8509727181335939,0.04432252821934379,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w50/exp_a_mnmzr_p24_jaccD_k5_w50_rehash-selector64_full.csv,55
42,broad,k5_w75,5,75,18,54,0.9022556390977443,0.8344827586206897,0.06777288047705465,False,0.9022486532277249,0.83446896492437,0.0677796883033549,False,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k5_w75/exp_a_mnmzr_p24_jaccD_k5_w75_rehash-selector64_full.csv,47
42,broad,k8_w8,8,8,18,54,0.9961469303878757,0.9700442041114116,0.02610272627646415,True,0.9961445313812255,0.9700257622765358,0.026118769104689687,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w8/exp_a_mnmzr_p24_jaccD_k8_w8_rehash-selector64_full.csv,58
42,broad,k8_w10,8,10,18,54,0.9953067709606453,0.9565876059271884,0.03871916503345696,True,0.9953038050787566,0.9566080628411304,0.038695742237626174,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w10/exp_a_mnmzr_p24_jaccD_k8_w10_rehash-selector64_full.csv,56
42,broad,k8_w15,8,15,18,54,0.9940525752349233,0.9445473558410517,0.04950521939387165,True,0.9940491325040909,0.9445767029792497,0.04947242952484121,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w15/exp_a_mnmzr_p24_jaccD_k8_w15_rehash-selector64_full.csv,53
42,broad,k8_w20,8,20,18,54,0.9908686136895328,0.9326343004883654,0.058234313201167454,True,0.9908657420591827,0.9326116831319741,0.058254058927208585,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w20/exp_a_mnmzr_p24_jaccD_k8_w20_rehash-selector64_full.csv,52
42,broad,k8_w25,8,25,18,54,0.9884117246080436,0.9284442560406952,0.05996746856734836,True,0.9884085463672438,0.9284247966815031,0.05998374968574072,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w25/exp_a_mnmzr_p24_jaccD_k8_w25_rehash-selector64_full.csv,51
42,broad,k8_w30,8,30,18,54,0.9838594340586373,0.9215362177929023,0.062323216265735004,True,0.9838538459902941,0.921510507522018,0.06234333846827611,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w30/exp_a_mnmzr_p24_jaccD_k8_w30_rehash-selector64_full.csv,50
42,broad,k8_w50,8,50,18,54,0.9794697704494019,0.9134086744043983,0.06606109604500354,True,0.9794678350669478,0.9134000680514561,0.06606776701549166,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w50/exp_a_mnmzr_p24_jaccD_k8_w50_rehash-selector64_full.csv,48
42,broad,k8_w75,8,75,18,54,0.9789448781641826,0.9148251448187085,0.06411973334547416,True,0.9789405803017378,0.9148067062186511,0.06413387408308668,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k8_w75/exp_a_mnmzr_p24_jaccD_k8_w75_rehash-selector64_full.csv,49
42,broad,k10_w10,10,10,18,54,0.9905422115636827,0.9196020395657938,0.07094017199788893,True,0.9905374797276314,0.9193140400414557,0.07122343968617573,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w10/exp_a_mnmzr_p24_jaccD_k10_w10_rehash-selector64_full.csv,46
42,broad,k10_w15,10,15,18,54,0.9881278766015673,0.9042911439768408,0.08383673262472646,True,0.9881077219790141,0.904062707063966,0.08404501491504812,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w15/exp_a_mnmzr_p24_jaccD_k10_w15_rehash-selector64_full.csv,45
42,broad,k10_w20,10,20,18,54,0.9861631773629084,0.8986496064690691,0.08751357089383927,True,0.9861528034192436,0.8985611918825269,0.08759161153671668,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w20/exp_a_mnmzr_p24_jaccD_k10_w20_rehash-selector64_full.csv,44
42,broad,k10_w25,10,25,18,54,0.9843147319791743,0.8926244807920733,0.09169025118710095,True,0.9843014048469753,0.8925673256759917,0.09173407917098353,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w25/exp_a_mnmzr_p24_jaccD_k10_w25_rehash-selector64_full.csv,43
42,broad,k10_w30,10,30,18,54,0.9829923546747533,0.8891224472357515,0.09386990743900181,True,0.9829506926841924,0.8890064227561354,0.09394426992805704,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w30/exp_a_mnmzr_p24_jaccD_k10_w30_rehash-selector64_full.csv,42
42,broad,k10_w50,10,50,18,54,0.9787947650859709,0.8793084848157937,0.09948628027017714,True,0.9787746043160531,0.8792133572486296,0.09956124706742353,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w50/exp_a_mnmzr_p24_jaccD_k10_w50_rehash-selector64_full.csv,40
42,broad,k10_w75,10,75,18,54,0.9748534279902684,0.8760498804371455,0.09880354755312293,True,0.9748584612775886,0.875947281703833,0.09891117957375561,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k10_w75/exp_a_mnmzr_p24_jaccD_k10_w75_rehash-selector64_full.csv,41
42,broad,k15_w15,15,15,18,54,0.9261108652749633,0.4447111109554746,0.4813997543194887,True,0.9192068074945402,0.40845312544487644,0.5107536820496638,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w15/exp_a_mnmzr_p24_jaccD_k15_w15_rehash-selector64_full.csv,33
42,broad,k15_w20,15,20,18,54,0.9230780445199264,0.4360688551514444,0.487009189368482,True,0.9177441379909452,0.4075914671677337,0.5101526708232116,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w20/exp_a_mnmzr_p24_jaccD_k15_w20_rehash-selector64_full.csv,35
42,broad,k15_w25,15,25,18,54,0.920905601738531,0.43040214848687863,0.49050345325165234,True,0.9164696065997959,0.406893987666309,0.5095756189334869,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w25/exp_a_mnmzr_p24_jaccD_k15_w25_rehash-selector64_full.csv,36
42,broad,k15_w30,15,30,18,54,0.9191182717370477,0.4265429781735208,0.4925752935635269,True,0.9152840016225982,0.40661465712311157,0.5086693444994865,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w30/exp_a_mnmzr_p24_jaccD_k15_w30_rehash-selector64_full.csv,37
42,broad,k15_w50,15,50,18,54,0.9144416416797551,0.41786682487468724,0.4965748168050678,True,0.9119991185274088,0.40554592011113,0.5064531984162788,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w50/exp_a_mnmzr_p24_jaccD_k15_w50_rehash-selector64_full.csv,38
42,broad,k15_w75,15,75,18,54,0.9112577739597426,0.4131576934699801,0.4981000804897625,True,0.9095719353887213,0.40463456990866836,0.5049373654800529,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k15_w75/exp_a_mnmzr_p24_jaccD_k15_w75_rehash-selector64_full.csv,39
42,broad,k20_w20,20,20,18,54,0.9055470334985448,0.376486767657843,0.5290602658407018,True,0.8976080613593845,0.33859535223192005,0.5590127091274645,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w20/exp_a_mnmzr_p24_jaccD_k20_w20_rehash-selector64_full.csv,1
42,broad,k20_w25,20,25,18,54,0.9027315695580908,0.36934062113050226,0.5333909484275885,True,0.8961149172471781,0.3381849161181911,0.5579300011289869,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w25/exp_a_mnmzr_p24_jaccD_k20_w25_rehash-selector64_full.csv,2
42,broad,k20_w30,20,30,18,54,0.9004320498648456,0.3641291291781874,0.5363029206866582,True,0.8947563163495703,0.33765252927435063,0.5571037870752197,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w30/exp_a_mnmzr_p24_jaccD_k20_w30_rehash-selector64_full.csv,3
42,broad,k20_w35,20,35,18,54,0.8986145793444614,0.36039605423837195,0.5382185251060895,True,0.8935688574858338,0.3373160803108783,0.5562527771749555,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w35/exp_a_mnmzr_p24_jaccD_k20_w35_rehash-selector64_full.csv,4
42,broad,k20_w40,20,40,18,54,0.8969237053296398,0.35729974113907925,0.5396239641905606,True,0.8923935530892328,0.3369867401355652,0.5554068129536677,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w40/exp_a_mnmzr_p24_jaccD_k20_w40_rehash-selector64_full.csv,5
42,broad,k20_w50,20,50,18,54,0.8943201845153912,0.3527181581830113,0.54160202633238,True,0.8906186832678668,0.33671157899773047,0.5539071042701362,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w50/exp_a_mnmzr_p24_jaccD_k20_w50_rehash-selector64_full.csv,6
42,broad,k20_w60,20,60,18,54,0.8922977798986681,0.34982219511933643,0.5424755847793317,True,0.8891094939024585,0.33661628242543457,0.552493211477024,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w60/exp_a_mnmzr_p24_jaccD_k20_w60_rehash-selector64_full.csv,8
42,broad,k20_w75,20,75,18,54,0.8899207866703086,0.3468545130461929,0.5430662736241156,True,0.8872833778923455,0.3363458447666588,0.5509375331256867,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k20_w75/exp_a_mnmzr_p24_jaccD_k20_w75_rehash-selector64_full.csv,10
42,broad,k25_w25,25,25,18,54,0.8945748898696247,0.3644317474287511,0.5301431424408736,True,0.8872321965262026,0.33378805625032865,0.5534441402758739,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w25/exp_a_mnmzr_p24_jaccD_k25_w25_rehash-selector64_full.csv,7
42,broad,k25_w30,25,30,18,54,0.8921238896253892,0.35947018364916244,0.5326537059762269,True,0.8858130651142334,0.33369628809675694,0.5521167770174764,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w30/exp_a_mnmzr_p24_jaccD_k25_w30_rehash-selector64_full.csv,9
42,broad,k25_w35,25,35,18,54,0.889998592528549,0.35612906473312667,0.5338695277954223,True,0.884503967856795,0.33363505357532014,0.5508689142814749,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w35/exp_a_mnmzr_p24_jaccD_k25_w35_rehash-selector64_full.csv,11
42,broad,k25_w40,25,40,18,54,0.8882064553884745,0.35339792028870376,0.5348085350997708,True,0.8832873516337809,0.3336028860431458,0.5496844655906351,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w40/exp_a_mnmzr_p24_jaccD_k25_w40_rehash-selector64_full.csv,12
42,broad,k25_w50,25,50,18,54,0.8851385483072894,0.34929197804014706,0.5358465702671424,True,0.8810728915424377,0.33330432950722105,0.5477685620352166,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w50/exp_a_mnmzr_p24_jaccD_k25_w50_rehash-selector64_full.csv,13
42,broad,k25_w60,25,60,18,54,0.882763718040007,0.3466252417532059,0.5361384762868011,True,0.8793171929118163,0.3332392942251818,0.5460778986866346,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w60/exp_a_mnmzr_p24_jaccD_k25_w60_rehash-selector64_full.csv,14
42,broad,k25_w75,25,75,18,54,0.879822285734463,0.3437019299900413,0.5361203557444216,True,0.876953909414455,0.3329013656420738,0.5440525437723811,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k25_w75/exp_a_mnmzr_p24_jaccD_k25_w75_rehash-selector64_full.csv,17
42,broad,k30_w30,30,30,18,54,0.8843516573646018,0.3581504174234137,0.5262012399411881,True,0.8775568907384629,0.33186251723784094,0.5456943735006219,True,/vast/blangme2/jbonnie/hammock/claude-ref-comparison/results/exp_a_rehash_selector64/seed42/broad/k30_w30/exp_a_mnmzr_p24_jaccD_k30_w30_rehash-selector64_full.csv,15
