file1,file2,sketch_type,mode,precision,num_hashes,kmer_size,window_size,jaccard_similarity,jaccard_similarity_ie,containment_AB,containment_BA,cosketch_geom,cosketch_arith,cosketch_max
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4081670045852661,0.26266060485399334,0.3677780930467258,0.4788896901562278,0.41967265460760583,0.42333389160147683,0.4788896901562278
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3798152208328247,0.23516259088281508,0.31926339164580597,0.4716609603046453,0.38805164333343434,0.39546217597522565,0.4716609603046453
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.44204187393188477,0.29646853290845243,0.4473268562798052,0.4678280629034108,0.457462628701027,0.457577459591608,0.4678280629034108
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4619007110595703,0.3199769907683266,0.5068785879703925,0.46460506558366865,0.4852817321999063,0.4857418267770306,0.5068785879703925
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4603844881057739,0.317647452378985,0.47528607598761874,0.48920130832820635,0.48219349871532113,0.4822436921579125,0.48920130832820635
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45128393173217773,0.31009248978588927,0.42891689177897213,0.5281531193875082,0.4759556642703797,0.47853500558324014,0.5281531193875082
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4482998847961426,0.30569476157099335,0.430648445880672,0.5130422301315006,0.4700434438190632,0.4718453380060863,0.5130422301315006
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.451851487159729,0.3099393914765772,0.4365899376602934,0.5165400118169093,0.4748854299283056,0.4765649747386014,0.5165400118169093
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4441666603088379,0.3017101007139484,0.42191814832884256,0.5143207591586535,0.4658339428930697,0.468119453743748,0.5143207591586535
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.437233567237854,0.2910411122444257,0.45755328795147815,0.44436487276557307,0.45091086545350423,0.4509590803585256,0.45755328795147815
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.30829548835754395,0.17123679459903937,0.21991007703662582,0.43619490090864954,0.3097154407868689,0.32805248897263767,0.43619490090864954
fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.39938342571258545,0.2681546361402827,0.32964655010668126,0.589748035785418,0.4409176855478295,0.45969729294604966,0.589748035785418
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.36151695251464844,0.20848537414249665,0.31225138153741505,0.3855121965546133,0.34695347811154953,0.3488817890460142,0.3855121965546133
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3515810966491699,0.1948583405040927,0.32885160709826367,0.32351487037270343,0.3261723241512835,0.32618323873548355,0.32885160709826367
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.42228472232818604,0.2748387958285736,0.41055085735693037,0.4539790770156592,0.43171923664678974,0.4322649671862948,0.4539790770156592
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.40421175956726074,0.25387565883683283,0.40681683438836885,0.4030913219191307,0.4049497938665529,0.4049540781537498,0.40681683438836885
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.41823387145996094,0.2705864877214365,0.4541193154707349,0.40102476366839424,0.42674710445872327,0.4275720395695646,0.4541193154707349
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.5541033471246642,0.4514603619196117,0.4857741847006942,0.8647046578240857,0.6481135704190956,0.67523942126239,0.8647046578240857
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.7009092569351196,0.6077029275451419,0.7136905223470847,0.8036173619314102,0.7573203383007843,0.7586539421392475,0.8036173619314102
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6754762739510862,0.57626339958041,0.6835255022872502,0.7859692776695661,0.7329597842320118,0.7347473899784082,0.7859692776695661
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6545473337173462,0.5546014938572578,0.6301995949485562,0.8221671958533183,0.7198120822872811,0.7261833954009372,0.8221671958533183
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4559502601623535,0.31285570698231946,0.49632832408819677,0.45838624145837836,0.4769801620697913,0.4773572827732876,0.49632832408819677
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45389389991760254,0.3130570926159556,0.5329682881987011,0.4314024239663876,0.4795037136729349,0.48218535608254437,0.5329682881987011
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4670255184173584,0.32574147600580305,0.5160265586694833,0.46903558133816486,0.49197034151610575,0.4925310700038241,0.5160265586694833
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45375263690948486,0.3102305551338921,0.45452091683159,0.4942444373485137,0.4739667022086676,0.4743826770900519,0.4942444373485137
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4266241788864136,0.2789589953888802,0.42543940384263085,0.4475784406664349,0.4363685425989623,0.43650892225453286,0.4475784406664349
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.42430853843688965,0.2764234717767868,0.4238367783954732,0.4428229318337764,0.4332258589097216,0.4333298551146248,0.4428229318337764
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.421497106552124,0.2735598384627164,0.4143374999411351,0.44602716051788116,0.4298904262656035,0.43018233022950814,0.44602716051788116
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.41247355937957764,0.2643589521862591,0.4528801300188437,0.38840295332657937,0.4194043156695507,0.4206415416727115,0.4528801300188437
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3208554983139038,0.17752228536286946,0.2368282353823584,0.41482999357670863,0.3134381204678955,0.3258291144795335,0.41482999357670863
fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4740191698074341,0.34692120659608505,0.4205968032755573,0.6644849555383288,0.5286589147305869,0.5425408794069431,0.6644849555383288
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.35488693176352165,0.2061615156454202,0.4173582731566565,0.2894739010942059,0.34758355468088326,0.3534160871254312,0.4173582731566565
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.32041501998901367,0.17873177600528867,0.42599377896111723,0.23543128297958796,0.3166895355425228,0.3307125309703526,0.42599377896111723
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3909708261489868,0.25228321645319196,0.5257610908276049,0.32660584309582136,0.4143870706679066,0.42618346696171316,0.5257610908276049
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3699737787246704,0.2348516359700463,0.5318567411578262,0.29605052374540436,0.396807846163982,0.4139536324516153,0.5318567411578262
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3562633991241455,0.22683138306860878,0.5575843555862433,0.2766167218578362,0.3927303866541023,0.4171005387220398,0.5575843555862433
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.5541033471246642,0.4514603619196117,0.8647046578240857,0.4857741847006942,0.6481135704190956,0.67523942126239,0.8647046578240857
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.5863280544987635,0.48169243065789646,0.8390282005801247,0.5307409199353855,0.6673129693237099,0.6848845602577551,0.8390282005801247
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6215153832875727,0.5235674782560356,0.8756235167004038,0.565633206932849,0.7037625578396939,0.7206283618166265,0.8756235167004038
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.592487272852985,0.4806087267623199,0.767499066633417,0.5625051644125085,0.6570556967739318,0.6650021155229628,0.767499066633417
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3961174488067627,0.2694265179819707,0.6213183511181876,0.3223616188444026,0.44753680237964105,0.4718399849812951,0.6213183511181876
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.37150096893310547,0.2510315747100727,0.6419376209770478,0.29190442159339386,0.4328792325237426,0.46692102128522084,0.6419376209770478
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.394159197807312,0.2683043042919757,0.6258350702174009,0.3195657780106494,0.44720853202993915,0.47270042411402513,0.6258350702174009
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4092138301389015,0.27384625990159955,0.5668888604769677,0.34629998466000883,0.4430729101255276,0.45659442256848826,0.5668888604769677
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3797842264175415,0.24197863359284758,0.524492076824144,0.3099823830242812,0.40321619988698687,0.41723722992421264,0.524492076824144
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3787558078765869,0.24114160110701338,0.5253089997049922,0.3083279799446698,0.4024518141663613,0.41681848982483105,0.5253089997049922
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.37933218479156494,0.24004243979631676,0.513670173399783,0.3106404784150117,0.3994580684032188,0.41215532590739734,0.513670173399783
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.34020209312438965,0.21038361323434704,0.5345794749839935,0.25755985403330434,0.371060926999971,0.3960696645086489,0.5345794749839935
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3472083988540125,0.1902900482637167,0.32233369545339796,0.31718234906191384,0.3197476484756632,0.3197580222576559,0.32233369545339796
fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4826385722376659,0.3443554838252468,0.5447562612114515,0.48349061544030464,0.5132100349740679,0.514123438325878,0.5447562612114515
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.35702264308929443,0.20155754283960692,0.32073585734730653,0.35167531726049633,0.33584949663417885,0.33620558730390143,0.35167531726049633
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3404393196105957,0.183361710221766,0.3323019034668008,0.2903272006805543,0.3106063125796642,0.31131455207367753,0.3323019034668008
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.40951447600298835,0.2596532115456607,0.4160310822762881,0.4085594603633942,0.4122783458650225,0.4122952713198411,0.4160310822762881
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.38805878162384033,0.23669890002357297,0.4088996720635343,0.3598171945300607,0.3835741556024894,0.38435843329679753,0.4088996720635343
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3968644142150879,0.24918812112301722,0.4538335224631365,0.35592492929030867,0.4019087762070686,0.4048792258767226,0.4538335224631365
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.7009092569351196,0.6077029275451419,0.8036173619314102,0.7136905223470847,0.7573203383007843,0.7586539421392475,0.8036173619314102
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.5863280544987635,0.48169243065789646,0.5307409199353855,0.8390282005801247,0.6673129693237099,0.6848845602577551,0.8390282005801247
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6948806148340517,0.598672656646726,0.7411874085767524,0.7569017320866362,0.7490033600408941,0.7490445703316944,0.7569017320866362
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6699696004209521,0.569640321486015,0.6761374640024693,0.7833893150515322,0.727790398951219,0.7297633895270008,0.7833893150515322
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4335366487503052,0.2896230797647734,0.4983883311765915,0.40878127875668,0.4513666130051876,0.4535848049666358,0.4983883311765915
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4254472255706787,0.2845999300076947,0.5297421491196075,0.3808082595386706,0.449143836438298,0.45527520432913904,0.5297421491196075
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.44251322746276855,0.3001445311695531,0.5168405277808784,0.41720635517148114,0.46435886208875665,0.4670234414761798,0.5168405277808784
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4361187219619751,0.28987742627349944,0.4574438087667061,0.4417598975446261,0.44953345825778485,0.4496018531556661,0.4574438087667061
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4063453674316406,0.25618971778578736,0.42222212613044957,0.3944873254835206,0.40811919496290144,0.40835472580698506,0.42222212613044957
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.40823638439178467,0.2585262310317638,0.426805874349833,0.39602487884993043,0.41112740687265215,0.4114153765998817,0.426805874349833
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.40572023391723633,0.25557543410818806,0.41646858756208716,0.39815294538527607,0.40720780296832565,0.4073107664736816,0.41646858756208716
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.38637030124664307,0.23789229764419187,0.44448712713577243,0.3385470729295473,0.38791727964435835,0.3915171000326598,0.44448712713577243
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.331679184837147,0.18362007878558823,0.2548608005860842,0.39646087232853794,0.3178715704851701,0.32566083645731103,0.39646087232853794
fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.48644042015075684,0.35550813794971575,0.4491943726203915,0.6302518228877036,0.5320766600546393,0.5397230977540476,0.6302518228877036
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS14718.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.3694204092025757,0.215013223361289,0.3417804070083042,0.366969583343043,0.35415111683383554,0.3543749951756736,0.366969583343043
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.34761786460876465,0.19152325047390725,0.348615993098654,0.29825706397543916,0.3224549310469395,0.3234365285370466,0.348615993098654
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.42681407928466797,0.2793159583696607,0.44537097827311734,0.42829197801061,0.4367480019795326,0.4368314781418636,0.44537097827311734
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.41041529178619385,0.26216339048561726,0.44875713357276764,0.3866918776095117,0.41657020845460846,0.41772450559113966,0.44875713357276764
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4081670045852661,0.26266060485399334,0.4788896901562278,0.3677780930467258,0.41967265460760583,0.42333389160147683,0.4788896901562278
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6754762739510862,0.57626339958041,0.7859692776695661,0.6835255022872502,0.7329597842320118,0.7347473899784082,0.7859692776695661
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6215153832875727,0.5235674782560356,0.565633206932849,0.8756235167004038,0.7037625578396939,0.7206283618166265,0.8756235167004038
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6948806148340517,0.598672656646726,0.7569017320866362,0.7411874085767524,0.7490033600408941,0.7490445703316944,0.7569017320866362
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,1.0,1.0,1.0,1.0,1.0,1.0,1.0
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.6451684505751435,0.538226011842355,0.6582997541678637,0.7468869478865457,0.7011957602445262,0.7025933510272047,0.7468869478865457
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45241403579711914,0.311750804016825,0.5335598178668857,0.4285433711743013,0.4781772925096103,0.4810515945205935,0.5335598178668857
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.44172215461730957,0.3041320965268384,0.5644980225674217,0.39736790716698994,0.4736173538073965,0.4809329648672058,0.5644980225674217
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45490264892578125,0.31494399243055565,0.5425117246914819,0.428836770031824,0.48233699393794094,0.485674247361653,0.5425117246914819
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.45084285736083984,0.3069005056574869,0.48315441903062734,0.4569019634165555,0.4698448708759933,0.4700281912235914,0.48315441903062734
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.4216815233230591,0.27358037799450696,0.4496011532625393,0.4113466987823651,0.43004877649319007,0.4304739260224522,0.4496011532625393
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.42207443714141846,0.2743451255072653,0.45221841445099215,0.4108931094016429,0.4310608198879237,0.4315557619263175,0.45221841445099215
fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,hyperloglog,B,23,NA,8,40,0.41996169090270996,0.2716268480076961,0.4417748612792312,0.4135777972128172,0.42744388402673666,0.42767632924602417,0.4417748612792312
