precision,k,w,column,reference,n,pearson,spearman,mae,rmse,frob,max_err,ari,nmi,path
22,10,200,jaccard_similarity_with_ends,mode_B,400,0.8183791823209289,0.45563652593323256,0.1348731695335281,0.14630896000828755,2.926179200165751,0.2675304677046173,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w200.csv
22,10,300,jaccard_similarity_with_ends,bedtools,400,0.8329614000344329,0.4322420460043431,0.16012036323272363,0.1732271975729172,3.4645439514583445,0.2952603766935516,0.05719091673675358,0.6339820997544546,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w300.csv
22,10,300,jaccard_similarity_with_ends,mode_B,400,0.8192637361017272,0.46164942035127715,0.0637579306135056,0.0872428607027899,1.744857214055798,0.24310371439901735,0.05719091673675358,0.6339820997544546,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w300.csv
22,10,500,jaccard_similarity_with_ends,bedtools,400,0.8365846474113187,0.47534945823191194,0.06837064796166678,0.1015097944774485,2.03019588954897,0.316329499280863,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w500.csv
22,10,500,jaccard_similarity_with_ends,mode_B,400,0.8244313733683892,0.5041267388524042,0.14061310682543374,0.16846200863730248,3.3692401727460495,0.41259002555649776,-0.006728343145500412,0.5837580697501935,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k10_w500.csv
22,15,20,jaccard_similarity_with_ends,bedtools,400,0.9630194520481603,0.9247338041533677,0.1012486739595843,0.10914692014375305,2.182938402875061,0.17518327925887198,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w20.csv
22,15,20,jaccard_similarity_with_ends,mode_B,400,0.956691502824048,0.9405851620428538,0.041849077542204634,0.060133648118980414,1.2026729623796082,0.18047689511446086,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w20.csv
22,15,30,jaccard_similarity_with_ends,bedtools,400,0.9451988507818937,0.9023669770878416,0.07399742639424566,0.08204550707630306,1.6409101415260614,0.1489698990317092,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w30.csv
22,15,30,jaccard_similarity_with_ends,mode_B,400,0.9360564083268142,0.9194080119417761,0.0816241335621131,0.09770974264209974,1.9541948528419946,0.24523042530734396,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w30.csv
22,15,50,jaccard_similarity_with_ends,bedtools,400,0.9187895603091618,0.8747388674065265,0.048909974509212216,0.07394701650018586,1.4789403300037172,0.234639111295199,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w50.csv
22,15,50,jaccard_similarity_with_ends,mode_B,400,0.9061690320365301,0.8924730053595472,0.13860972147602973,0.15409481807925166,3.081896361585033,0.33089963757083374,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w50.csv
22,15,100,jaccard_similarity_with_ends,bedtools,400,0.8846515133519588,0.8315489429052572,0.08200677208949714,0.11800880820602816,2.3601761641205634,0.3390730420577651,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w100.csv
22,15,100,jaccard_similarity_with_ends,mode_B,400,0.8682606343903274,0.8512483731955127,0.21142411316646972,0.22799567081422661,4.559913416284532,0.43533356833339987,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w100.csv
22,15,200,jaccard_similarity_with_ends,bedtools,400,0.8624822026010235,0.7807363845371998,0.14024723693219934,0.1703442655634224,3.4068853112684474,0.41731187952703624,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w200.csv
22,15,200,jaccard_similarity_with_ends,mode_B,400,0.8440585595136126,0.8032352312406469,0.27120167826093466,0.28873301403100965,5.774660280620193,0.5134499516159192,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k15_w200.csv
22,20,20,jaccard_similarity_with_ends,bedtools,400,0.9725868247546066,0.9784282912083172,0.05803974369488815,0.06384259886431906,1.2768519772863813,0.1137565117726077,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w20.csv
22,20,20,jaccard_similarity_with_ends,mode_B,400,0.9649206404306784,0.9864979915762467,0.09094544372642098,0.09955675238426882,1.9911350476853764,0.21001703804824245,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w20.csv
22,20,30,jaccard_similarity_with_ends,bedtools,400,0.9549916747056595,0.9651213117951294,0.044726398872869624,0.058599904392310796,1.171998087846216,0.1713644425278344,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w30.csv
22,20,30,jaccard_similarity_with_ends,mode_B,400,0.94491983865668006,0.9742156645801061,0.12059841916055572,0.13116199455471578,2.6232398910943155,0.26762496880346914,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w30.csv
22,20,50,jaccard_similarity_with_ends,bedtools,400,0.9275676420400051,0.9387068826487939,0.04563528960581075,0.07659995138555903,1.5319990277111804,0.24829039655206797,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w50.csv
22,20,50,jaccard_similarity_with_ends,mode_B,400,0.9144312897775079,0.9497680279941639,0.16393179931718774,0.176850853937712,3.53701707875424,0.3445509228277027,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w50.csv
22,20,100,jaccard_similarity_with_ends,bedtools,400,0.8910066085662848,0.8961770563371301,0.09127352395264184,0.1238875955433413,2.477751910866826,0.3419756159746144,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w100.csv
22,20,100,jaccard_similarity_with_ends,mode_B,400,0.8744019621630517,0.9100811245672793,0.22181360416786625,0.23740191257663257,4.748038251532652,0.43823614225024915,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w100.csv
22,20,200,jaccard_similarity_with_ends,bedtools,400,0.866769862867777,0.8290360691152808,0.14170257380056928,0.17074701141250193,3.4149402282500385,0.41429754707598665,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w200.csv
22,20,200,jaccard_similarity_with_ends,mode_B,400,0.8483276873468882,0.8478893735443147,0.2726570151293046,0.2897587970358494,5.795175940716988,0.5099211687560784,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k20_w200.csv
22,25,30,jaccard_similarity_with_ends,bedtools,400,0.9451384479267684,0.9624194098872206,0.0425423956525954,0.06213954958736799,1.2427909917473599,0.1967936673004559,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w30.csv
22,25,30,jaccard_similarity_with_ends,mode_B,400,0.933717647813793,0.9716547836490677,0.1326852301638856,0.14435585795287909,2.887117159057582,0.29305419357609064,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w30.csv
22,25,50,jaccard_similarity_with_ends,bedtools,400,0.9169739665044425,0.9358879633345458,0.051472555048875775,0.08462108501496712,1.6924217002993425,0.26860039777006384,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w50.csv
22,25,50,jaccard_similarity_with_ends,mode_B,400,0.9026468510950045,0.9472401519726058,0.17278501620729958,0.18679960709011703,3.735992141802341,0.3648609240456986,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w50.csv
22,25,100,jaccard_similarity_with_ends,bedtools,400,0.8824460809101216,0.8897801047905876,0.09363965565569961,0.1276538237718008,2.553076475436016,0.35146927308379206,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w100.csv
22,25,100,jaccard_similarity_with_ends,mode_B,400,0.865055616384986,0.9044432859387832,0.22397887233215513,0.24045380699420507,4.809076139884101,0.4477297993594268,0.6931524547803617,0.9050320102772744,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w100.csv
22,25,200,jaccard_similarity_with_ends,bedtools,400,0.8613767388799449,0.8077283995994403,0.13836620997340704,0.16893077035153203,3.3786154070306402,0.41519085755861385,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w200.csv
22,25,200,jaccard_similarity_with_ends,mode_B,400,0.8425402213780161,0.8278238888034594,0.2693206513021424,0.28699804722169164,5.739960944433832,0.5101852326270196,0.5090439276485788,0.851941337741426,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p22_jaccD_k25_w200.csv
23,8,8,jaccard_similarity_with_ends,bedtools,400,0.815361345455044,0.5308292108451131,0.6367111559645906,0.6613571437884669,13.227142875769339,0.8370563134328358,0.15306980656013458,0.6931433639913978,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w8.csv
23,8,8,jaccard_similarity_with_ends,mode_B,400,0.8019813314397015,0.5177487651288128,0.5057567146358553,0.5265785823860016,10.531571647720034,0.6898548946095936,0.15306980656013458,0.6931433639913978,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w8.csv
23,8,10,jaccard_similarity_with_ends,bedtools,400,0.8005326722794716,0.5022259561109714,0.6304285221676745,0.6549068332958579,13.098136665917158,0.8300179994709846,0.15306980656013458,0.6931433639913978,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w10.csv
23,8,10,jaccard_similarity_with_ends,mode_B,400,0.7868602362679371,0.48886796911040514,0.4994740808389391,0.5201417520681432,10.402835041362863,0.6828165806477424,0.15306980656013458,0.6931433639913978,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w10.csv
23,8,20,jaccard_similarity_with_ends,bedtools,400,0.6452872695397178,0.3100293668683216,0.6123182378371979,0.6366095581895191,12.732191163790382,0.8152808422844129,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w20.csv
23,8,20,jaccard_similarity_with_ends,mode_B,400,0.6262766140595717,0.29124657292772294,0.48136379650846245,0.5019433032451961,10.038866064903921,0.6680794234611707,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w20.csv
23,8,30,jaccard_similarity_with_ends,bedtools,400,0.5751199712072305,0.25035198985849144,0.5964711802196264,0.6207305566774813,12.414611133549627,0.8035288857954036,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w30.csv
23,8,30,jaccard_similarity_with_ends,mode_B,400,0.5544587021003963,0.2301724881576134,0.46551673889089107,0.4861850763200469,9.723701526400939,0.6563274669721614,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w30.csv
23,8,50,jaccard_similarity_with_ends,bedtools,400,0.514728443674514,0.19441616940519899,0.5656454246673542,0.590091627942082,11.80183255884164,0.7821626645946442,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w50.csv
23,8,50,jaccard_similarity_with_ends,mode_B,400,0.492799486326487,0.17373409294632575,0.4346909833386189,0.45587541699863954,9.11750833997279,0.634961245771402,0.08915054667788058,0.6429193339871365,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w50.csv
23,8,100,jaccard_similarity_with_ends,bedtools,400,0.523966178171047,0.1253638978798096,0.45157180795863555,0.47832268704624864,9.566453740924972,0.6928680979047713,0.05719091673675358,0.6064575692400684,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w100.csv
23,8,100,jaccard_similarity_with_ends,mode_B,400,0.5030699952224243,0.10916148777130598,0.3206173666299002,0.3464210511896496,6.928421023792993,0.5456666790815291,0.05719091673675358,0.6064575692400684,/home/jbonnie1/interval_sketch/hammock_claude/experiments/maurano_dhs_validation/results/raw_d/hammock_mnmzr_p23_jaccD_k8_w100.csv
