corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3703956604003906,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.3872718811035156,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4106788635253906,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3712806701660156,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.424041748046875,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4325828552246094,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.43071746826171875,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.42702484130859375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4216957092285156,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4218635559082031,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4142608642578125,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4000511169433594,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.302032470703125,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3904914855957031,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.4182777404785156,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.35695648193359375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.3968467712402344,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS17808.hg19.hotspot.twopass.fdr0.05.merge.bed,0.40879058837890625,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS18495.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3805694580078125,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4412384033203125,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.462005615234375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.45967864990234375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.4516258239746094,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.44777679443359375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4511528015136719,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4440498352050781,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.43686676025390625,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.3095970153808594,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.4008750915527344,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.55413818359375,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
maurano,mixed-stride,maurano,192943,1.0,0,1,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16822.hotspot.twopass.fdr0.05.merge.bed,0.7014999389648438,,,,9.49767780303955,51.882626,36.59765625,9.475905,0.014069,0.013815,0.000253,18,8,False
