corpus,method,size_class,num_intervals,subB,rep,run_id,file_a,file_b,jaccard,jaccard_ie,containment_AB,containment_BA,wall_time,cpu_time,max_rss_mb,sketch_creation_time,comparison_time,pair_time,write_time,precision,threads,metrics
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fKidney_renal_cortex_L-DS17550.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2386910798331775,0.2386910798331775,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS17154.hg19.hotspot.twopass.fdr0.05.merge.bed,0.26096329510426475,0.26096329510426475,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_L-DS18421.hg19.hotspot.twopass.fdr0.05.merge.bed,0.253134460662861,0.253134460662861,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fLung_R-DS15632.hotspot.twopass.fdr0.05.merge.bed,0.2589204875276342,0.2589204875276342,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_arm-DS19053.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2518403597434884,0.2518403597434884,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_back-DS18454.hg19.hotspot.twopass.fdr0.05.merge.bed,0.24530816380028506,0.24530816380028506,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19115.hg19.hotspot.twopass.fdr0.05.merge.bed,0.24754313923050508,0.24754313923050508,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fMuscle_leg-DS19158.hg19.hotspot.twopass.fdr0.05.merge.bed,0.2424568020603739,0.2424568020603739,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fSkin_fibro_bicep_R-DS19745.hg19.hotspot.twopass.fdr0.05.merge.bed,0.13400524691643573,0.13400524691643573,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fBrain-DS16302.hotspot.twopass.fdr0.05.merge.bed,fStomach-DS17659.hg19.hotspot.twopass.fdr0.05.merge.bed,0.21533587271875912,0.21533587271875912,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS15839.hotspot.twopass.fdr0.05.merge.bed,0.5028083405092353,0.5028083405092353,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fHeart-DS16621.hotspot.twopass.fdr0.05.merge.bed,0.6111621210447057,0.6111621210447057,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16559.hotspot.twopass.fdr0.05.merge.bed,0.2761619535073108,0.2761619535073108,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
maurano,mixed-stride,maurano,192943,1.0,0,1,fHeart-DS15643.hotspot.twopass.fdr0.05.merge.bed,fIntestine_Sm-DS16712.hg19.hotspot.twopass.fdr0.05.merge.bed,0.25401144549374033,0.25401144549374033,,,9.565344095230103,52.017922999999996,36.609375,9.522267,0.034231,0.033976,0.000254,18,8,True
